ingredient_name	ingredient_category	compound_name
swiss_cheese	dairy	hexyl_acetate
swiss_cheese	dairy	hexyl_alcohol
swiss_cheese	dairy	indole
swiss_cheese	dairy	isoamyl_acetate
swiss_cheese	dairy	isoamyl_alcohol
swiss_cheese	dairy	isoamyl_butyrate
swiss_cheese	dairy	isoamyl_hexanoate
swiss_cheese	dairy	isoamyl_octanoate
swiss_cheese	dairy	isoborneol
swiss_cheese	dairy	isobutyl_alcohol
swiss_cheese	dairy	isobutyraldehyde
swiss_cheese	dairy	isobutyric_acid
swiss_cheese	dairy	isopentylamine
swiss_cheese	dairy	isopropyl_alcohol
swiss_cheese	dairy	isovaleric_acid
swiss_cheese	dairy	l-arginine
swiss_cheese	dairy	lactic_acid
swiss_cheese	dairy	lauric_acid
swiss_cheese	dairy	lauric_aldehyde
swiss_cheese	dairy	lauryl_alcohol
swiss_cheese	dairy	methyl_2-methylthiobutyrate
swiss_cheese	dairy	methyl_acetate
swiss_cheese	dairy	methyl_disulfide
swiss_cheese	dairy	methyl_hexanoate
swiss_cheese	dairy	methyl_laurate
swiss_cheese	dairy	methyl_mercaptan
swiss_cheese	dairy	methyl_myristate
swiss_cheese	dairy	methyl_octanoate
swiss_cheese	dairy	methyl_sulfide
swiss_cheese	dairy	myrcene
swiss_cheese	dairy	myristic_acid
swiss_cheese	dairy	n-butyric_acid
swiss_cheese	dairy	n-nonanal
swiss_cheese	dairy	n-octanal
swiss_cheese	dairy	n-propyl_hexanoate
swiss_cheese	dairy	n-valeraldehyde
swiss_cheese	dairy	nonanoic_acid
swiss_cheese	dairy	nonyl_alcohol
swiss_cheese	dairy	octanoic_acid
swiss_cheese	dairy	oleic_acid
swiss_cheese	dairy	palmitic_acid
swiss_cheese	dairy	phenethyl_acetate
swiss_cheese	dairy	phenethyl_alcohol
swiss_cheese	dairy	phenethyl_propionate
swiss_cheese	dairy	phenol
swiss_cheese	dairy	phenylacetaldehyde
swiss_cheese	dairy	phenylacetic_acid
swiss_cheese	dairy	piperidine
swiss_cheese	dairy	propionaldehyde
swiss_cheese	dairy	propionic_acid
swiss_cheese	dairy	propyl_alcohol
swiss_cheese	dairy	pyrazine
swiss_cheese	dairy	pyrrolidine
swiss_cheese	dairy	s-methyl_3-methylbutanethioate
swiss_cheese	dairy	skatole
swiss_cheese	dairy	styrene
swiss_cheese	dairy	trans,_trans-2,4-octadienal
swiss_cheese	dairy	trimethylamine
swiss_cheese	dairy	valeric_acid
tabasco_pepper	spice	(z)-3-hexenyl_valerate
tabasco_pepper	spice	2(10)-pinen-3-ol
tabasco_pepper	spice	2-methylvaleric_acid
tabasco_pepper	spice	4'-methylacetophenone
tabasco_pepper	spice	a-phellandrene
tabasco_pepper	spice	acetic_acid
tabasco_pepper	spice	alpha-terpineol
tabasco_pepper	spice	b-pinene
tabasco_pepper	spice	cis-3-hexenyl_hexanoate
tabasco_pepper	spice	cis-3-hexenyl_isovalerate
tabasco_pepper	spice	citronellal
tabasco_pepper	spice	d-camphor
tabasco_pepper	spice	d-piperitone
tabasco_pepper	spice	eucalyptol
tabasco_pepper	spice	eugenol
tabasco_pepper	spice	eugenyl_methyl_ether
tabasco_pepper	spice	fenchyl_alcohol
tabasco_pepper	spice	hexanoic_acid
tabasco_pepper	spice	hydroxycitronellal
tabasco_pepper	spice	limonene_(d-,l-,_and_dl-)
tabasco_pepper	spice	linalyl_acetate
tabasco_pepper	spice	methyl_benzoate
tabasco_pepper	spice	methyl_citronellate
tabasco_pepper	spice	methyl_heptanoate
tabasco_pepper	spice	methyl_hexanoate
tabasco_pepper	spice	methyl_isovalerate
tabasco_pepper	spice	methyl_octanoate
tabasco_pepper	spice	methyl_phenylacetate
tabasco_pepper	spice	myrtenol
tabasco_pepper	spice	nerolidol
tabasco_pepper	spice	p,a,a-trimethylbenzyl_alcohol
tabasco_pepper	spice	p-cymene
tabasco_pepper	spice	p-mentha-1,3-diene
tabasco_pepper	spice	p-mentha-1,4-diene
tabasco_pepper	spice	phenylacetic_acid
tabasco_pepper	spice	piperonal
tabasco_pepper	spice	safrole
tabasco_pepper	spice	terpinolene
tabasco_pepper	spice	terpinyl_acetate
tabasco_pepper	spice	thujan-4-ol
tahiti_vanilla	spice	anisyl_alcohol
tahiti_vanilla	spice	methyl_anisate
tahiti_vanilla	spice	piperonal
tahiti_vanilla	spice	vanillin
tahiti_vanilla	spice	vanillin,_natural
taiwan_citronella	plant	decanal
taiwan_citronella	plant	n-octanal
tamarind	spice	1-methylnaphthalene
tamarind	spice	1-octanol
tamarind	spice	2,3-pentanedione
tamarind	spice	2,6-dimethylpyrazine
tamarind	spice	2-methoxy-4-vinylphenol
tamarind	spice	2-methylbutyraldehyde
tamarind	spice	2-methylbutyric_acid
tamarind	spice	2-methyltetrahydrofuran-3-one
tamarind	spice	3-(methylthio)_propionaldehyde
tamarind	spice	3-penten-2-one
tamarind	spice	4-(2,6,6-trimethyl-cyclohexa-1,3-dienyl)but-2-en-4-one
tamarind	spice	4-methyl-3-penten-2-one
tamarind	spice	5-methylfurfural
tamarind	spice	9,12-octadecadienoic_acid_(48%)_plus_9,12,15-octadeca-_trienoinc_acid_(52%)_(methyl_esters)
tamarind	spice	a-ionone
tamarind	spice	alpha-terpineol
tamarind	spice	b-ionone
tamarind	spice	b-pinene
tamarind	spice	biphenyl
tamarind	spice	d-piperitone
tamarind	spice	g-nonalactone
tamarind	spice	guaiacol
tamarind	spice	heptyl_alcohol
tamarind	spice	isoamyl_alcohol
tamarind	spice	isobutyl_acetate
tamarind	spice	isobutyl_alcohol
tamarind	spice	lauric_acid
tamarind	spice	maltol
tamarind	spice	methyl_benzoate
tamarind	spice	methyl_furoate
tamarind	spice	methyl_salicylate
tamarind	spice	myrcene
tamarind	spice	myristic_acid
tamarind	spice	n-nonanal
tamarind	spice	n-octanal
tamarind	spice	nerol
tamarind	spice	nonanoic_acid
tamarind	spice	nonyl_alcohol
tamarind	spice	octanoic_acid
tamarind	spice	oleic_acid
tamarind	spice	p-vinylphenol
tamarind	spice	palmitic_acid
tamarind	spice	phenethyl_alcohol
tamarind	spice	phenol
tamarind	spice	phenylacetaldehyde
tamarind	spice	propiophenone
tamarind	spice	pyrrole
tamarind	spice	safrole
tamarind	spice	undecyl_alcohol
tamarind	spice	vanillin
tamarind	spice	vanillin,_natural
tangerine	fruit	(+/?)_heptan-3-yl_butyrate
tangerine	fruit	(d-,_l-,_dl-,_meso)_tartaric_acid
tangerine	fruit	1-decanol
tangerine	fruit	1-octanol
tangerine	fruit	1-penten-3-ol
tangerine	fruit	2-butanone
tangerine	fruit	2-hexenal
tangerine	fruit	2-pentanone
tangerine	fruit	2-trans,_4-trans-decadienal
tangerine	fruit	3-hexen-1-ol
tangerine	fruit	3-methyl-2-buten-1-ol
tangerine	fruit	4-carvomenthenol
tangerine	fruit	a-phellandrene
tangerine	fruit	acetone
tangerine	fruit	alpha-terpineol
tangerine	fruit	ascorbic_acid
tangerine	fruit	b-pinene
tangerine	fruit	carvone
tangerine	fruit	carvyl_acetate
tangerine	fruit	d,l-valine
tangerine	fruit	decanal
tangerine	fruit	ethyl_3-hydroxyhexanoate
tangerine	fruit	ethyl_acetate
tangerine	fruit	ethyl_butyrate
tangerine	fruit	eucalyptol
tangerine	fruit	eugenol
tangerine	fruit	farnesol
tangerine	fruit	furfural
tangerine	fruit	geraniol
tangerine	fruit	geranyl_acetate
tangerine	fruit	heptyl_butyrate
tangerine	fruit	hexanal
tangerine	fruit	hexyl_acetate
tangerine	fruit	hexyl_alcohol
tangerine	fruit	hydrogen_sulfide
tangerine	fruit	isoamyl_alcohol
tangerine	fruit	isobutyl_alcohol
tangerine	fruit	linalool
tangerine	fruit	linalyl_acetate
tangerine	fruit	methyl-3-methylthiopropionate
tangerine	fruit	methyl_acetate
tangerine	fruit	methyl_anthranilate
tangerine	fruit	methyl_butyrate
tangerine	fruit	myrcene
tangerine	fruit	myristaldehyde
tangerine	fruit	n-nonanal
tangerine	fruit	n-octanal
tangerine	fruit	nerol
tangerine	fruit	nerolidol
tangerine	fruit	nonyl_acetate
tangerine	fruit	nonyl_alcohol
tangerine	fruit	nootkatone
tangerine	fruit	p-cymene
tangerine	fruit	p-mentha-1,3-diene
tangerine	fruit	p-mentha-1,4(8)-dien-3-one
tangerine	fruit	p-mentha-1,4-diene
tangerine	fruit	p-mentha-1,8-dien-7-al
tangerine	fruit	p-mentha-1,8-dien-7-yl-acetate
tangerine	fruit	phosphoric_acid
tangerine	fruit	terpinyl_propionate
tangerine	fruit	thymol
tangerine	fruit	undecyl_alcohol
tangerine	fruit	valencene
tangerine_juice	fruit	1-penten-3-ol
tangerine_juice	fruit	2-trans,_4-trans-decadienal
tangerine_juice	fruit	ethyl_3-hydroxyhexanoate
tangerine_juice	fruit	isobutyl_alcohol
tangerine_juice	fruit	methyl_acetate
tangerine_juice	fruit	methyl_butyrate
tangerine_juice	fruit	thymol
tangerine_oil	plant derivative	nootkatone
tangerine_peel_oil	plant derivative	1-methyl-3-methoxy-4-isopropylbenzene
tangerine_peel_oil	plant derivative	2,6-dimethyl-10-methylene-2,6,11-dodecatrienal
tangerine_peel_oil	plant derivative	3-carene
tangerine_peel_oil	plant derivative	p,a,a-trimethylbenzyl_alcohol
tarragon	herb	3,7-dimethyl-1,3,6-octatriene
tarragon	herb	cinnamyl_acetate
tarragon	herb	citronellyl_acetate
tarragon	herb	estragole
tarragon	herb	eugenol
tarragon	herb	eugenyl_methyl_ether
tarragon	herb	geranyl_acetate
tarragon	herb	menthone
tarragon	herb	nerol
tarragon	herb	p-methoxycinnamaldehyde
tea	plant derivative	(e)-2-hexenyl_hexanoate
tea	plant derivative	(e)-2-octen-1-ol
tea	plant derivative	(e,e)-3,5-octadien-2-one
tea	plant derivative	1,1-dimethoxyethane
tea	plant derivative	1-hexadecanol
tea	plant derivative	1-methylnaphthalene
tea	plant derivative	1-octanol
tea	plant derivative	1-octen-3-ol
tea	plant derivative	2,2,6-trimethylcyclohexanone
tea	plant derivative	2,3-octanedione
tea	plant derivative	2,5-dimethylpyrazine
tea	plant derivative	2,5_diethyl-3-methylpyrazine
tea	plant derivative	2,6,6-trimethyl-1,2-cyclohexen-1-carboxaldehyde
tea	plant derivative	2,6-dimethylpyridine
tea	plant derivative	2-decenal
tea	plant derivative	2-ethyl-1-hexanol
tea	plant derivative	2-ethyl-3-methylpyrazine
tea	plant derivative	2-ethyl-5-methylpyrazine
tea	plant derivative	2-ethylfuran
tea	plant derivative	2-ethylpyrazine
tea	plant derivative	2-heptanol
tea	plant derivative	2-heptanone
tea	plant derivative	2-hexenal
tea	plant derivative	2-hydroxyacetophenone
tea	plant derivative	2-hydroxybenzoic_acid
tea	plant derivative	2-methoxy-4-methylphenol
tea	plant derivative	2-methoxy-4-vinylphenol
tea	plant derivative	2-methyl-2-pentenal
tea	plant derivative	2-methyl-3-butenal
tea	plant derivative	2-methylbutyraldehyde
tea	plant derivative	2-methylbutyric_acid
tea	plant derivative	2-methylpentanal
tea	plant derivative	2-methyltetrahydrothiophen-3-one
tea	plant derivative	2-methylvaleric_acid
tea	plant derivative	2-nonanone
tea	plant derivative	2-octanol
tea	plant derivative	2-octanone
tea	plant derivative	2-pentanol
tea	plant derivative	2-pentenal
tea	plant derivative	2-pentylfuran
tea	plant derivative	2-trans,_4-trans-decadienal
tea	plant derivative	3,5-diethyl-2-methylpyrazine
tea	plant derivative	3,7-dimethyl-1,3,6-octatriene
tea	plant derivative	3-ethyl-2,6-dimethylpyrazine
tea	plant derivative	3-ethylpyridine
tea	plant derivative	3-hexen-1-ol
tea	plant derivative	3-hydroxy-2-pentanone
tea	plant derivative	3-methyl-2-butenal
tea	plant derivative	3-methylbutyraldehyde
tea	plant derivative	3-nonanone
tea	plant derivative	3-octanol
tea	plant derivative	3-octanone
tea	plant derivative	3-penten-2-one
tea	plant derivative	3-phenyl-1-propanol
tea	plant derivative	4'-methylacetophenone
tea	plant derivative	4,5-dimethyl-3-hydroxy-2,5-dihydrofuran-2-one
tea	plant derivative	4-(2,6,6-trimethyl-cyclohexa-1,3-dienyl)but-2-en-4-one
tea	plant derivative	4-hydroxy-2,3-dimethyl-2,4-nonadienoic_acid_gamma-lactone
tea	plant derivative	4-hydroxy-2,5-dimethyl-3(2h)-furanone
tea	plant derivative	4-hydroxy-4-methyl-5-hexenoic_acid_gamma-lactone
tea	plant derivative	4-hydroxybenzaldehyde
tea	plant derivative	4-methyl-2-pentanone
tea	plant derivative	4-methyl-3-penten-2-one
tea	plant derivative	5-ethyl-2-methylpyridine
tea	plant derivative	5-methyl-2-phenyl-2-hexenal
tea	plant derivative	5-methylfurfural
tea	plant derivative	5-methylhexanoic_acid
tea	plant derivative	6,10-dimethyl-5,9-undecadien-2-one
tea	plant derivative	6-methyl-5-hepten-2-one
tea	plant derivative	a-ionone
tea	plant derivative	a-phellandrene
tea	plant derivative	alpha-terpineol
tea	plant derivative	b-ionone
tea	plant derivative	b-pinene
tea	plant derivative	benzyl_alcohol
tea	plant derivative	butyl_alcohol
tea	plant derivative	butyl_anthranilate
tea	plant derivative	caffeine
tea	plant derivative	cis-3-hexenal
tea	plant derivative	cis-3-hexenyl-2-methylbutyrate
tea	plant derivative	cis-3-hexenyl_butyrate
tea	plant derivative	citronellol
tea	plant derivative	d-octalactone
tea	plant derivative	decanal
tea	plant derivative	diacetyl
tea	plant derivative	dihydro-a-ionone
tea	plant derivative	dihydro-b-ionone
tea	plant derivative	dl-(3-amino-3-carboxypropyl)dimethylsulfonium_chloride
tea	plant derivative	ethyl-3-hydroxybutyrate
tea	plant derivative	ethyl_5-hexenoate
tea	plant derivative	ethyl_acetate
tea	plant derivative	ethyl_formate
tea	plant derivative	fenchyl_alcohol
tea	plant derivative	formic_acid
tea	plant derivative	g-hexalactone
tea	plant derivative	g-nonalactone
tea	plant derivative	geraniol
tea	plant derivative	geranyl_acetate
tea	plant derivative	guaiacol
tea	plant derivative	heptanoic_acid
tea	plant derivative	heptyl_alcohol
tea	plant derivative	hexanal
tea	plant derivative	hexanoic_acid
tea	plant derivative	hexyl_acetate
tea	plant derivative	hexyl_alcohol
tea	plant derivative	hexyl_butyrate
tea	plant derivative	hexyl_formate
tea	plant derivative	indole
tea	plant derivative	isoamyl_alcohol
tea	plant derivative	isoamyl_formate
tea	plant derivative	isobutyl_alcohol
tea	plant derivative	isobutyric_acid
tea	plant derivative	isovaleric_acid
tea	plant derivative	jasmone
tea	plant derivative	lactic_acid
tea	plant derivative	lauric_acid
tea	plant derivative	m-cresol
tea	plant derivative	menthol
tea	plant derivative	methyl-2-pyrrolyl_ketone
tea	plant derivative	methyl_anisate
tea	plant derivative	methyl_anthranilate
tea	plant derivative	methyl_benzoate
tea	plant derivative	methyl_butyrate
tea	plant derivative	methyl_hexanoate
tea	plant derivative	methyl_myristate
tea	plant derivative	methyl_salicylate
tea	plant derivative	methyl_sulfide
tea	plant derivative	methyl_valerate
tea	plant derivative	methylsulfinylmethane
tea	plant derivative	myrcene
tea	plant derivative	myristic_acid
tea	plant derivative	myrtenol
tea	plant derivative	n-nonanal
tea	plant derivative	n-octanal
tea	plant derivative	n-valeraldehyde
tea	plant derivative	nerol
tea	plant derivative	nerolidol
tea	plant derivative	neryl_acetate
tea	plant derivative	neryl_propionate
tea	plant derivative	nona-2-trans,-6-cis-dienal
tea	plant derivative	nonanoic_acid
tea	plant derivative	nonyl_alcohol
tea	plant derivative	o-cresol
tea	plant derivative	octanoic_acid
tea	plant derivative	oleic_acid
tea	plant derivative	p,a,a-trimethylbenzyl_alcohol
tea	plant derivative	p-menth-3-en-1-ol
tea	plant derivative	p-mentha-1,3-diene
tea	plant derivative	p-mentha-1,4-diene
tea	plant derivative	p-mentha-1,8-dien-7-al
tea	plant derivative	p-tolyl-3-methyl_butyrate
tea	plant derivative	phenethyl_acetate
tea	plant derivative	phenethyl_alcohol
tea	plant derivative	phenol
tea	plant derivative	phenylacetaldehyde
tea	plant derivative	phenylacetic_acid
tea	plant derivative	propionaldehyde
tea	plant derivative	propyl_alcohol
tea	plant derivative	pyridine
tea	plant derivative	pyrrole
tea	plant derivative	salicylaldehyde
tea	plant derivative	skatole
tea	plant derivative	styrene
tea	plant derivative	terpinyl_acetate
tea	plant derivative	tolualdehydes,_mixed_o-,_m-,_p-
tea	plant derivative	trans,_trans-2,4-hexadienal
tea	plant derivative	trans-2-hexenoic_acid
tea	plant derivative	undecanal
tea	plant derivative	valeric_acid
tea	plant derivative	vanillin
tea	plant derivative	vanillin,_natural
tea_leaf_oil	plant derivative	isobutyraldehyde
tea_leaf_oil	plant derivative	phenethyl_alcohol
tea_oil	plant derivative	2-hexenal
tea_oil	plant derivative	m-cresol
tea_oil	plant derivative	o-cresol
tea_oil	plant derivative	phenylacetaldehyde
tea_tree_oil	plant derivative	p-mentha-1,3-diene
tea_tree_oil	plant derivative	p-mentha-1,4-diene
temoe_lawak	herb	isoborneol
temple_orange_juice	fruit	3-methyl-2-butanol
tequila	alcoholic beverage	(+/?)-dihydrofarnesol
teucrium_chamaedrys	plant	bornyl_acetate
teucrium_chamaedrys	plant	isoamyl_alcohol
texas_sage	herb	2-methoxy-4-vinylphenol
thai_pepper	spice	2(10)-pinen-3-ol
thai_pepper	spice	2-methylvaleric_acid
thai_pepper	spice	4'-methylacetophenone
thai_pepper	spice	a-phellandrene
thai_pepper	spice	acetic_acid
thai_pepper	spice	alpha-terpineol
thai_pepper	spice	b-pinene
thai_pepper	spice	cis-3-hexenyl_hexanoate
thai_pepper	spice	citronellal
thai_pepper	spice	d-camphor
thai_pepper	spice	d-piperitone
thai_pepper	spice	eucalyptol
thai_pepper	spice	eugenol
thai_pepper	spice	eugenyl_methyl_ether
thai_pepper	spice	fenchyl_alcohol
thai_pepper	spice	hexanoic_acid
thai_pepper	spice	hydroxycitronellal
thai_pepper	spice	limonene_(d-,l-,_and_dl-)
thai_pepper	spice	linalyl_acetate
thai_pepper	spice	methyl_benzoate
thai_pepper	spice	methyl_citronellate
thai_pepper	spice	methyl_heptanoate
thai_pepper	spice	methyl_hexanoate
thai_pepper	spice	methyl_isovalerate
thai_pepper	spice	methyl_octanoate
thai_pepper	spice	methyl_phenylacetate
thai_pepper	spice	myrtenol
thai_pepper	spice	nerolidol
thai_pepper	spice	p,a,a-trimethylbenzyl_alcohol
thai_pepper	spice	p-cymene
thai_pepper	spice	p-mentha-1,3-diene
thai_pepper	spice	p-mentha-1,4-diene
thai_pepper	spice	phenylacetic_acid
thai_pepper	spice	piperonal
thai_pepper	spice	safrole
thai_pepper	spice	terpinolene
thai_pepper	spice	terpinyl_acetate
thai_pepper	spice	thujan-4-ol
thaumatococcus_daniellii	plant	thaumatin_b-recombinant
thaumatococcus_daniellii_fruit	fruit	thaumatin
thea_chinensis_oil	plant derivative	3-hexen-1-ol
thlaspi_arvense_oil	plant derivative	allyl_isothiocyanate
thuja_articulata_bark_oil	plant derivative	carvacrol
thuja_occidentalis	plant	camphene
thuja_occidentalis	plant	d-fenchone
thuja_occidentalis_oil	plant derivative	4-carvomenthenol
thuja_plicata	plant	d-fenchone
thuja_standishii	plant	d-fenchone
thujopsis_dolabrata	plant	10-undecenoic_acid
thujopsis_dolabrata	plant	citronellic_acid
thymbra_spicata_oil	plant derivative	carvacrol
thyme	herb	1-methyl-3-methoxy-4-isopropylbenzene
thyme	herb	1-octen-3-ol
thyme	herb	2(10)-pinen-3-ol
thyme	herb	2-octanol
thyme	herb	3,7-dimethyl-1,3,6-octatriene
thyme	herb	3-nonanone
thyme	herb	3-octanol
thyme	herb	3-octanone
thyme	herb	a-phellandrene
thyme	herb	alpha-terpineol
thyme	herb	b-pinene
thyme	herb	borneol
thyme	herb	bornyl_acetate
thyme	herb	bornyl_formate
thyme	herb	myrcene
thyme	herb	myristic_acid
thyme	herb	myrtenyl_acetate
thyme	herb	n-nonanal
thyme	herb	nerol
thyme	herb	neryl_acetate
thyme	herb	nonanoic_acid
thyme	herb	p,a,a-trimethylbenzyl_alcohol
thyme	herb	p-cymene
thyme	herb	thymol
thyme	herb	valencene
thymus	herb	1-octen-3-yl_acetate
thymus	herb	2-hexenal
thymus	herb	6-methyl-5-hepten-2-one
thymus	herb	carvacrol
thymus	herb	geranyl_acetate
thymus	herb	geranyl_butyrate
thymus	herb	geranyl_isobutyrate
thymus	herb	hexyl_2-methylbutyrate
thymus	herb	hexyl_butyrate
thymus	herb	isoborneol
thymus	herb	isobornyl_acetate
thymus	herb	lauryl_alcohol
thymus	herb	linalyl_acetate
thymus	herb	menthol
thymus	herb	menthone
thymus	herb	methyl-2-methylbutyrate
thymus	herb	p-isopropylbenzyl_alcohol
thymus	herb	p-menth-8-en-1-ol
thymus	herb	p-menth-8-en-2-one
thymus	herb	p-mentha-1,3-diene
thymus	herb	p-mentha-1,4-diene
thymus	herb	terpinyl_acetate
thymus	herb	tetrahydro-4-methyl-2-(2-methylpropen-1-yl)pyran
thymus_caespeititius	plant	alpha-terpineol
thymus_mastichina	plant	isovaleric_acid
thymus_mastichina	plant	linalyl_acetate
thymus_oil	plant derivative	carvacrol
thymus_zygis	plant	eucalyptol
thymus_zygis	plant	p,a,a-trimethylbenzyl_alcohol
tilsit_cheese	dairy	1-decanol
tilsit_cheese	dairy	1-octanol
tilsit_cheese	dairy	1-octen-3-ol
tilsit_cheese	dairy	2,3,5,6-tetramethylpyrazine
tilsit_cheese	dairy	2,3,5-trimethylpyrazine
tilsit_cheese	dairy	2,3,5-trithiahexane
tilsit_cheese	dairy	2,3-dimethylpyrazine
tilsit_cheese	dairy	2,5-dimethylpyrazine
tilsit_cheese	dairy	2,6-dimethylpyrazine
tilsit_cheese	dairy	2,6-dimethylpyridine
tilsit_cheese	dairy	2-butanone
tilsit_cheese	dairy	2-ethyl-5-methylpyrazine
tilsit_cheese	dairy	2-heptanol
tilsit_cheese	dairy	2-heptanone
tilsit_cheese	dairy	2-hydroxybenzoic_acid
tilsit_cheese	dairy	2-methyl-3-butenal
tilsit_cheese	dairy	2-methyl-5-vinylpyrazine
tilsit_cheese	dairy	2-methylbutyraldehyde
tilsit_cheese	dairy	2-methylbutyric_acid
tilsit_cheese	dairy	2-methylpyrazine
tilsit_cheese	dairy	2-methylvaleric_acid
tilsit_cheese	dairy	2-nonanol
tilsit_cheese	dairy	2-nonanone
tilsit_cheese	dairy	2-octanol
tilsit_cheese	dairy	2-octanone
tilsit_cheese	dairy	2-pentanol
tilsit_cheese	dairy	2-pentanone
tilsit_cheese	dairy	2-tridecanone
tilsit_cheese	dairy	3-(methylthio)_propionaldehyde
tilsit_cheese	dairy	3-(methylthio)propanol
tilsit_cheese	dairy	3-methyl-1-pentanol
tilsit_cheese	dairy	3-methylbutyraldehyde
tilsit_cheese	dairy	3-octanone
tilsit_cheese	dairy	4-hydroxybenzaldehyde
tilsit_cheese	dairy	4-hydroxybenzoic_acid
tilsit_cheese	dairy	4-methyl-2-oxopentanoic_acid
tilsit_cheese	dairy	4-methyl-2-pentanone
tilsit_cheese	dairy	4-methylpentanoic_acid
tilsit_cheese	dairy	5-_and_6-decenoic_acid
tilsit_cheese	dairy	9,12-octadecadienoic_acid_(48%)_plus_9,12,15-octadeca-_trienoinc_acid_(52%)_(methyl_esters)
tilsit_cheese	dairy	a-methylbenzyl_alcohol
tilsit_cheese	dairy	acetic_acid
tilsit_cheese	dairy	acetoin
tilsit_cheese	dairy	butyl_isobutyrate
tilsit_cheese	dairy	butyl_isovalerate
tilsit_cheese	dairy	butylamine
tilsit_cheese	dairy	d,l-valine
tilsit_cheese	dairy	d-decalactone
